id,codigoAdicional,aneelPlu,aneelFlu,nome,latitude,longitude,altitude,ultimaAtualizacao,baciaCodigo,codigoNomeBacia,codigoNomeSubBacia,nomeRio,nomeEstado,nomeMunicipio,subBaciaCodigo,rioCodigo,estadoCodigo,municipioCodigo,responsavelCodigo,operadoraCodigo,menorDataPeriodo,maiorDataPeriodo,responsavelSigla,operadoraSigla,tipoEstacao
205448050,61855000,,61855000,UHE MARIMBONDO FAZENDA BELA VISTA,-20.9086,-48.0875,,2014-10-15T03:00:00.000+0000,6,6 - Rio Paraná ,61 - RIO GRANDE,RIO PARDO,SÃO PAULO,PONTAL,61,61500000.0,21,21403000,69,69,2015-02-24T17:00:00.000+0000,2024-05-28T13:00:00.000+0000,FURNAS,FURNAS,Fluviométrica
221546430,61871100,,61871100,PCH ELOY CHAVES BARRAMENTO,-22.2606,-46.7186,758.0,2014-11-17T03:00:00.000+0000,6,6 - Rio Paraná ,61 - RIO GRANDE,RIO MOGI-GUAÇU,SÃO PAULO,ESPIRITO SANTO DO PINHAL,61,61550000.0,21,21153000,734,734,2015-04-06T14:00:00.000+0000,2024-05-30T12:00:00.623+0000,MOHINI,MOHINI,Fluviométrica
221646450,61872500,,61872500,PCH PINHAL BARRAMENTO,-22.2761,-46.7622,671.0,2014-11-17T03:00:00.000+0000,6,6 - Rio Paraná ,61 - RIO GRANDE,RIO MOGI-GUAÇU,SÃO PAULO,ESPIRITO SANTO DO PINHAL,61,61550000.0,21,21153000,734,734,2015-04-06T14:00:00.000+0000,2024-05-30T10:00:00.147+0000,MOHINI,MOHINI,Fluviométrica
222546490,61875000,,61875000,UHE MOGI-GUAÇU RIBEIRÃO DA PENHA,-22.4258,-46.8172,753.0,2022-05-19T03:00:00.000+0000,6,6 - Rio Paraná ,61 - RIO GRANDE,RIBEIRÃO DA PENHA,SÃO PAULO,ITAPIRA,61,61551030.0,21,21228000,1219,1219,2015-07-19T01:00:00.000+0000,2024-05-30T01:30:00.357+0000,AESBRASIL,AESBRASIL,Fluviométrica
222246550,61884090,,61884090,UHE MOGI-GUAÇU JUSANTE,-22.3744,-46.9175,752.0,2022-05-19T03:00:00.000+0000,6,6 - Rio Paraná ,61 - RIO GRANDE,RIO MOGI-GUAÇU,SÃO PAULO,MOGI GUAÇU,61,61550000.0,21,21310000,1219,1219,2015-04-24T12:25:00.000+0000,2024-05-30T07:30:00.227+0000,AESBRASIL,AESBRASIL,Fluviométrica
215547220,61898580,,61898580,PCH EMAS NOVAS  BARRAMENTO,-21.9333,-47.3667,552.0,2013-02-21T03:00:00.000+0000,6,6 - Rio Paraná ,61 - RIO GRANDE,RIO MOGI-GUAÇU,SÃO PAULO,PIRASSUNUNGA,61,61550000.0,21,21394000,471,471,,,ARATU,ARATU,Fluviométrica
214447250,61903000,,,PCH SÃO VALENTIM JUSANTE,-21.74472,-47.42222,570.0,,6,6 - Rio Paraná ,61 - RIO GRANDE,RIO CLARO,SÃO PAULO,SANTA RITA DO PASSA QUATRO,61,61551840.0,21,21474000,410,410,,,COBUCCIO,COBUCCIO,Fluviométrica
215347460,61909050,,61909050,CGH CAPÃO PRETO BARRAMENTO,-21.8983,-47.7753,684.0,2024-01-03T03:00:00.000+0000,6,6 - Rio Paraná ,61 - RIO GRANDE,RIO DO QUILOMBO,SÃO PAULO,SÃO CARLOS,61,61551910.0,21,21490000,730,730,2015-04-06T14:00:00.000+0000,2024-05-30T10:00:00.633+0000,CHIMAY,CHIMAY,Fluviométrica
210148100,61915005,,61915005,UHE LUIZ CARLOS BARRETO DE CARVALHO PASSAGEM,-21.0169,-48.1783,,2016-07-20T03:00:00.000+0000,6,6 - Rio Paraná ,61 - RIO GRANDE,RIO MOGI-GUAÇU,SÃO PAULO,PITANGUEIRAS,61,61550000.0,21,21396000,69,69,2015-02-24T17:00:00.000+0000,2024-05-28T12:00:00.000+0000,FURNAS,FURNAS,Fluviométrica
201849110,61941080,,61941080,UHE MARIMBONDO BARRAMENTO,-20.3011,-49.1967,,2014-10-15T03:00:00.000+0000,6,6 - Rio Paraná ,61 - RIO GRANDE,RIO GRANDE,MINAS GERAIS,FRONTEIRA,61,61001000.0,17,17270000,69,69,2014-10-17T17:00:00.000+0000,2024-05-28T12:00:00.000+0000,FURNAS,FURNAS,Fluviométrica
202551220,62020000,,,UHE ILHA SOLTEIRA JUSANTE,-20.4233,-51.3769,278.0,,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO PARANÁ,SÃO PAULO,ILHA SOLTEIRA,62,60001000.0,21,21206700,6,6,,,CESP,CESP,Fluviométrica
234746340,62265000,,62265000,UHE HENRY BORDEN BARRAMENTO RIO DAS PEDRAS,-23.3639,-46.4678,731.0,2024-01-04T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO DAS PEDRAS,SÃO PAULO,SÃO BERNARDO DO CAMPO,62,62230140.0,21,21488000,84,84,2015-01-01T06:00:00.000+0000,2024-05-28T11:00:00.000+0000,EMAE,EMAE,Fluviométrica
232147020,62375000,,62375000,PCH RASGÃO JUSANTE,-23.3625,-47.0375,641.0,2015-08-26T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO TIETÊ,SÃO PAULO,PIRAPORA DO BOM JESUS,62,62200000.0,21,21392000,84,84,2015-01-01T06:00:00.000+0000,2024-05-28T11:00:00.000+0000,EMAE,EMAE,Fluviométrica
231247160,62379000,,62379000,PCH PORTO GÓES BARRAMENTO,-23.2094,-47.295,518.0,2021-08-18T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO TIETÊ,SÃO PAULO,SALTO,62,62200000.0,21,21453000,84,84,2015-01-01T06:00:00.000+0000,2024-05-28T11:00:00.000+0000,EMAE,EMAE,Fluviométrica
231247161,62379080,,62379080,UHE PORTO GOES BARRAMENTO,-23.2,-47.2833,,,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO TIETÊ,SÃO PAULO,SALTO,62,62200000.0,21,21453000,84,84,,,EMAE,EMAE,Fluviométrica
233647230,62510080,,62510080,UHE ITUPARARANGA BARRAMENTO,-23.6125,-47.3969,827.0,2019-03-13T18:27:29.760+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO SOROCABA,SÃO PAULO,VOTORANTIM,62,62250000.0,21,21572000,137,137,2015-03-01T01:00:00.000+0000,2024-05-28T13:00:00.000+0000,CBA,CBA,Fluviométrica
233447260,62512050,,62512050,CGH SANTA HELENA BARRAMENTO,-23.5772,-47.4386,612.0,2018-09-10T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO SOROCABA,SÃO PAULO,VOTORANTIM,62,62250000.0,21,21572000,137,137,1970-01-01T00:00:00.000+0000,2024-05-28T13:00:00.000+0000,CBA,CBA,Fluviométrica
233347260,62512090,,62512090,PCH VOTORANTIM BARRAMENTO,-23.5508,-47.4411,592.0,2019-01-28T12:18:46.853+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO SOROCABA,SÃO PAULO,VOTORANTIM,62,62250000.0,21,21572000,137,137,1970-01-01T00:00:00.000+0000,2024-05-28T13:00:00.000+0000,CBA,CBA,Fluviométrica
225747490,62560000,,62560000,UHE BARRA BONITA LARANJAL PAULISTA,-22.9575,-47.8208,466.0,2022-05-19T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO TIETÊ,SÃO PAULO,LARANJAL PAULISTA,62,62200000.0,21,21266000,1219,1219,2015-06-17T11:00:00.000+0000,2024-05-30T01:30:00.940+0000,AESBRASIL,AESBRASIL,Fluviométrica
224946520,62605900,,62605900,PCH JAGUARI BARRAMENTO,-22.8194,-46.8778,707.0,2014-11-14T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO JAGUARI,SÃO PAULO,PEDREIRA,62,62263000.0,21,21373000,734,734,2015-04-06T14:00:00.000+0000,2024-05-30T10:00:00.333+0000,MOHINI,MOHINI,Fluviométrica
225646530,62678900,,62678900,CGH SALTO GRANDE BARRAMENTO,-22.9339,-46.8958,717.0,2024-03-21T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO ATIBAIA,SÃO PAULO,CAMPINAS,62,62260100.0,21,21096000,726,726,2015-04-06T14:00:00.000+0000,2024-05-28T12:00:00.000+0000,JAYADITYA,JAYADITYA,Fluviométrica
224147170,62692900,,62692900,UHE AMERICANA BARRAMENTO,-22.6981,-47.2842,540.0,2024-03-22T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO ATIBAIA,SÃO PAULO,AMERICANA,62,62260100.0,21,21017000,726,726,2015-04-07T03:00:00.000+0000,2024-05-28T12:00:00.000+0000,JAYADITYA,JAYADITYA,Fluviométrica
222447350,62708100,,,PCH CORUMBATAÍ MONTANTE,-22.4117,-47.5997,535.0,,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO CORUMBATAI,SÃO PAULO,RIO CLARO,62,62265000.0,21,21440000,410,410,,,COBUCCIO,COBUCCIO,Fluviométrica
222847350,62708500,,,PCH CORUMBATAÍ BARRAMENTO,-22.4808,-47.5897,520.0,,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIBEIRÃO CLARO,SÃO PAULO,RIO CLARO,62,62265450.0,21,21440000,410,410,,,COBUCCIO,COBUCCIO,Fluviométrica
222947350,62708800,,,PCH CORUMBATAÍ JUSANTE,-22.4933,-47.595,515.0,,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO CORUMBATAI,SÃO PAULO,RIO CLARO,62,62265000.0,21,21440000,410,410,,,COBUCCIO,COBUCCIO,Fluviométrica
224147460,62714000,,62714000,UHE BARRA BONITA ARTEMIS,-22.6928,-47.7781,462.0,2022-05-19T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO PIRACICABA,SÃO PAULO,PIRACICABA,62,62260000.0,21,21388000,1219,1219,2015-06-17T11:00:00.000+0000,2024-05-30T01:30:00.767+0000,AESBRASIL,AESBRASIL,Fluviométrica
223148380,62727300,,62727300,PCH LENCOIS BARRAMENTO,-22.5269,-48.6486,460.0,2014-08-01T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO LENÇÓIS,SÃO PAULO,MACATUBA,62,62270500.0,21,21282000,730,730,2015-04-06T14:00:00.000+0000,2024-05-30T12:00:00.953+0000,CHIMAY,CHIMAY,Fluviométrica
222448010,62750800,,,PCH JACARÉ JUSANTE,-22.41333,-48.02944,670.0,,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO JACARÉ-PEPIRA,SÃO PAULO,BROTAS,62,62274000.0,21,21080000,410,410,,,COBUCCIO,COBUCCIO,Fluviométrica
220947540,62760044,,62760044,CGH LOBO JUSANTE,-22.1611,-47.9014,680.0,2019-03-22T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO JACARÉ-GUAÇU,SÃO PAULO,BROTAS,62,62275000.0,21,21080000,471,471,2015-02-24T19:00:00.000+0000,2024-05-29T17:00:00.973+0000,ARATU,ARATU,Fluviométrica
215348081,62774500,,62774500,CGH CHIBARRO BARRAMENTO,-21.8881,-48.1472,594.0,2023-08-15T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO CHIBARRO,SÃO PAULO,ARARAQUARA,62,62277000.0,21,21033000,730,730,2015-04-06T14:00:00.000+0000,2024-05-28T12:00:00.000+0000,CHIMAY,CHIMAY,Fluviométrica
215048290,62776750,,62776750,CGH GAVIÃO PEIXOTO BARRAMENTO,-21.8478,-48.4903,444.0,2024-02-23T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO JACARÉ-GUAÇU,SÃO PAULO,GAVIÃO PEIXOTO,62,62275000.0,21,21170500,730,730,2015-04-06T14:00:00.000+0000,2024-05-30T08:00:00.913+0000,CHIMAY,CHIMAY,Fluviométrica
183353070,63001080,,63001080,PCH COSTA RICA BARRAMENTO,-18.5586,-53.1331,620.0,2014-05-22T03:00:00.000+0000,6,6 - Rio Paraná ,"63 - RIOS PARANA,PARDO E OUTROS",RIO SUCURIÚ,MATO GROSSO DO SUL,COSTA RICA,63,63100000.0,28,28022500,178,178,2013-12-01T03:00:00.000+0000,2024-05-30T08:00:00.987+0000,COSTA RICA,COSTA RICA,Fluviométrica
190253000,63001125,,63001125,PCH PARAISO I BARRAMENTO,-19.0406,-53.0019,590.0,2014-05-14T03:00:00.000+0000,6,6 - Rio Paraná ,"63 - RIOS PARANA,PARDO E OUTROS",RIO PARAISO,MATO GROSSO DO SUL,COSTA RICA,63,63109000.0,28,28022500,466,466,2013-12-01T02:00:00.000+0000,2024-05-28T12:00:00.000+0000,PANTANAL,PANTANAL,Fluviométrica
191152460,63001255,1952007,63001255,PCH BURITI MONTANTE 1,-19.1875,-52.7811,519.0,2020-03-27T17:15:26.467+0000,6,6 - Rio Paraná ,"63 - RIOS PARANA,PARDO E OUTROS",RIBEIRÃO PEDRA BRANCA,MATO GROSSO DO SUL,CHAPADÃO DO SUL,63,63117000.0,28,28020400,469,469,2012-12-18T10:00:00.000+0000,2015-09-30T16:13:00.000+0000,RIO SUCURIÚ,RIO SUCURIÚ,Fluviométrica
192052400,63001265,,63001265,PCH BURITI BARRAMENTO,-19.3394,-52.6694,425.0,2020-05-29T03:00:00.000+0000,6,6 - Rio Paraná ,"63 - RIOS PARANA,PARDO E OUTROS",RIO SUCURIÚ,MATO GROSSO DO SUL,ÁGUA CLARA,63,63100000.0,28,28001000,469,469,2013-02-19T10:00:00.000+0000,2024-05-28T12:00:00.000+0000,RIO SUCURIÚ,RIO SUCURIÚ,Fluviométrica
192852320,63001550,,63001550,PCH PORTO DAS PEDRAS BARRAMENTO,-19.4731,-52.5428,380.0,2014-06-09T03:00:00.000+0000,6,6 - Rio Paraná ,"63 - RIOS PARANA,PARDO E OUTROS",RIO SUCURIÚ,MATO GROSSO DO SUL,ÁGUA CLARA,63,63100000.0,28,28001000,337,337,2013-02-19T10:00:00.000+0000,2024-05-28T13:00:00.000+0000,EEPP,EEPP,Fluviométrica
191252210,63001635,,63001635,PCH INDAIAZINHO BARRAMENTO,-19.2,-52.3533,457.0,2022-05-13T03:00:00.000+0000,6,6 - Rio Paraná ,"63 - RIOS PARANA,PARDO E OUTROS",RIO INDAIÁ GRANDE,MATO GROSSO DO SUL,CASSILÂNDIA,63,63123000.0,28,28020000,571,571,2013-10-01T03:00:00.000+0000,2024-05-28T21:00:00.777+0000,INDAIAZINHO,INDAIAZINHO,Fluviométrica
191752240,63001670,,63001670,PCH INDAIÁ GRANDE BARRAMENTO,-19.2856,-52.4003,425.0,2022-05-13T03:00:00.000+0000,6,6 - Rio Paraná ,"63 - RIOS PARANA,PARDO E OUTROS",RIO INDAIÁ GRANDE,MATO GROSSO DO SUL,CASSILÂNDIA,63,63123000.0,28,28020000,570,570,2013-10-01T03:00:00.000+0000,2024-05-28T21:00:00.943+0000,INDAIÁ GRANDE,INDAIÁ GRANDE,Fluviométrica
241048420,64100000,,64100000,CGH CORREDEIRA DO CAPOTE BARRAMENTO,-24.1692,-48.7131,765.0,2022-12-08T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO APIAI-GUAÇU,SÃO PAULO,RIBEIRÃO BRANCO,64,64114500.0,21,21431000,252,252,2015-02-24T20:00:00.000+0000,2024-05-28T13:00:00.000+0000,MARINGÁ,MARINGÁ,Fluviométrica
240148430,64114000,,64114000,CGH SANTA MARIA BARRAMENTO,-24.02,-48.7222,632.0,2019-03-22T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO APIAI-GUAÇU,SÃO PAULO,ITAPEVA,64,64114500.0,21,21226000,252,252,2014-06-02T03:00:00.000+0000,2024-05-28T13:00:00.000+0000,MARINGÁ,MARINGÁ,Fluviométrica
240848580,64181000,,64181000,CGH SÃO JOSÉ BARRAMENTO,-24.1342,-48.9667,710.0,2014-08-20T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO TAQUARI,SÃO PAULO,NOVA CAMPINA,64,64120000.0,21,21331400,252,252,1970-01-01T00:00:00.000+0000,2024-05-28T12:00:00.000+0000,MARINGÁ,MARINGÁ,Fluviométrica
230949220,64219080,,64219080,UHE PIRAJU BARRAMENTO,-23.1544,-49.38,,2014-11-19T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO PARANAPANEMA,SÃO PAULO,PIRAJU,64,64100000.0,21,21389000,137,137,1970-01-01T00:00:00.000+0000,2024-05-28T13:00:00.000+0000,CBA,CBA,Fluviométrica
231149230,64221000,,64221000,UHE PARANAPANEMA BARRAMENTO,-23.1869,-49.3842,505.0,2016-07-06T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO PARANAPANEMA,SÃO PAULO,PIRAJU,64,64100000.0,21,21389000,1056,1056,2015-03-01T01:00:00.000+0000,2024-05-28T13:00:00.000+0000,ENEL GREEN,ENEL GREEN,Fluviométrica
241049290,64230350,,64230350,CGH JAGUARICATU II BARRAMENTO,-24.1683,-49.4914,704.0,2018-08-13T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO JAGUARICATU,PARANÁ,SENGES,64,64130050.0,22,22264000,262,262,2013-10-27T10:00:00.000+0000,2024-05-30T12:00:00.653+0000,SENGES,SENGES,Fluviométrica
240249270,64230800,,64230800,CGH CACHOEIRA DO POÇO PRETO I BARRAMENTO,-24.0481,-49.4578,581.0,2022-12-08T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO ITARARÉ,SÃO PAULO,ITARARÉ,64,64130000.0,21,21234000,252,252,2014-12-13T16:00:00.000+0000,2024-05-28T13:00:00.000+0000,MARINGÁ,MARINGÁ,Fluviométrica
245651230,64630050,,64630050,PCH BOA VISTA II BARRAMENTO,-24.9408,-51.3844,850.0,2022-04-25T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO MARRECAS,PARANÁ,TURVO,64,64300810.0,22,22280700,1064,1064,2015-07-01T04:00:00.000+0000,2024-05-30T09:00:07.630+0000,PCH BV II,PCH BV II,Fluviométrica
230449500,64278080,,64278080,UHE OURINHOS BARRAMENTO,-23.0678,-49.8375,400.0,2014-08-05T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO PARANAPANEMA,SÃO PAULO,OURINHOS,64,64100000.0,21,21350000,137,137,1970-01-01T00:00:00.000+0000,2024-05-28T13:00:00.000+0000,CBA,CBA,Fluviométrica
225748580,64309900,,64309900,CGH RIO NOVO BARRAMENTO,-22.9586,-48.9794,653.0,2018-05-02T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO NOVO,SÃO PAULO,AVARÉ,64,64140300.0,21,21046000,416,416,1970-01-01T00:00:00.000+0000,2024-05-17T13:00:00.000+0000,SANTA CRUZ,SANTA CRUZ,Fluviométrica
225249590,64334000,,64334000,UHE SALTO GRANDE RIO NOVO,-22.8694,-49.9881,390.0,2024-02-28T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO NOVO,SÃO PAULO,SALTO GRANDE,64,64140300.0,21,21455000,131,131,2015-02-24T09:00:00.000+0000,2024-05-30T11:00:00.773+0000,PARANAPANEMA,PARANAPANEMA,Fluviométrica
273753480,74464500,,74464500,PCH CARLOS GONZATTO BARRAMENTO,-27.6247,-53.8028,772.0,2016-05-13T03:00:00.000+0000,7,7 - Rio Uruguai,"74 - RIOS URUGUAI,DA VARZEA E ....",RIO TURVO,RIO GRANDE DO SUL,CAMPO NOVO,74,74301500.0,24,24040000,301,301,2015-02-24T19:00:00.000+0000,2024-05-28T12:00:00.000+0000,CN ENERGIA,CN ENERGIA,Fluviométrica
273453470,74466000,,74466000,PCH MARCO BALDO BARRAMENTO,-27.575,-53.7897,339.0,2016-05-13T03:00:00.000+0000,7,7 - Rio Uruguai,"74 - RIOS URUGUAI,DA VARZEA E ....",RIO TURVO,RIO GRANDE DO SUL,BRAGA,74,74301500.0,24,24026000,664,664,2015-02-24T20:00:00.000+0000,2024-05-28T13:00:00.000+0000,SPE TURVO,SPE TURVO,Fluviométrica
273253480,74468000,,74468000,PCH TOCA DO TIGRE BARRAMENTO,-27.5453,-53.8069,398.0,2016-05-13T03:00:00.000+0000,7,7 - Rio Uruguai,"74 - RIOS URUGUAI,DA VARZEA E ....",RIO TURVO,RIO GRANDE DO SUL,BRAGA,74,74301500.0,24,24026000,508,508,2015-02-24T16:00:00.000+0000,2024-05-30T12:00:00.997+0000,CJ HIDRO,CJ HIDRO,Fluviométrica
275354060,74550000,,74550000,CGH BURICÁ JUSANTE,-27.8914,-54.1028,264.0,2022-12-08T03:00:00.000+0000,7,7 - Rio Uruguai,"74 - RIOS URUGUAI,DA VARZEA E ....",RIO BURICÁ,RIO GRANDE DO SUL,INHACORÁ,74,74302000.0,24,24103200,170,170,2015-05-14T15:00:00.000+0000,2024-05-30T09:00:00.160+0000,CERTHIL,CERTHIL,Fluviométrica
274654231,74690100,,74690100,CGH SANTA ROSA JUSANTE,-27.7703,-54.3897,,2023-03-23T03:00:00.000+0000,7,7 - Rio Uruguai,"74 - RIOS URUGUAI,DA VARZEA E ....",RIO SANTA ROSA,RIO GRANDE DO SUL,TRÊS DE MAIO,74,74303000.0,24,24218000,7,7,2017-06-04T22:17:00.000+0000,2024-05-28T23:00:00.463+0000,CEEE,CEEE,Fluviométrica
274354240,74694000,,74694000,CGH SANTO ANTÔNIO BARRAMENTO,-27.7303,-54.4083,150.0,2022-12-08T03:00:00.000+0000,7,7 - Rio Uruguai,"74 - RIOS URUGUAI,DA VARZEA E ....",RIO SANTA ROSA,RIO GRANDE DO SUL,SANTA ROSA,74,74303000.0,24,24172000,135,135,2015-02-24T19:00:00.000+0000,2024-05-30T08:00:00.457+0000,COOPERLUZ,COOPERLUZ,Fluviométrica
281653480,75120000,,75120000,PCH PASSO DE AJURICABA BARRAMENTO,-28.2825,-53.8103,295.0,2023-07-18T03:00:00.000+0000,7,7 - Rio Uruguai,"75 - RIOS URUGUAI,IJUI E OUTROS",RIO IJUÍ,RIO GRANDE DO SUL,IJUÍ,75,75101000.0,24,24101000,1043,1043,2019-03-13T18:00:00.000+0000,2024-05-28T20:00:00.937+0000,DEMEI GERAÇÃO,DEMEI GERAÇÃO,Fluviométrica
281853520,75178000,,75178000,PCH JOSÉ BARASUOL BARRAMENTO,-28.2925,-53.8778,270.0,2015-03-27T03:00:00.000+0000,7,7 - Rio Uruguai,"75 - RIOS URUGUAI,IJUI E OUTROS",RIO IJUÍ,RIO GRANDE DO SUL,IJUÍ,75,75101000.0,24,24101000,167,167,2014-11-29T15:00:00.000+0000,2024-05-30T11:00:00.333+0000,CERILUZ GERAÇÃO,CERILUZ GERAÇÃO,Fluviométrica
281853530,75180000,,75180000,PCH RS-155 BARRAMENTO,-28.3128,-53.8964,,2014-08-26T03:00:00.000+0000,7,7 - Rio Uruguai,"75 - RIOS URUGUAI,IJUI E OUTROS",RIO IJUÍ,RIO GRANDE DO SUL,IJUÍ,75,75101000.0,24,24101000,167,167,2014-11-11T03:00:00.000+0000,2024-05-30T11:00:00.947+0000,CERILUZ GERAÇÃO,CERILUZ GERAÇÃO,Fluviométrica
282554160,75288001,,,PCH IJUIZINHO BARRAMENTO,-28.4333,-54.2833,,,7,7 - Rio Uruguai,"75 - RIOS URUGUAI,IJUI E OUTROS",RIO IJUIZINHO,RIO GRANDE DO SUL,SANTO ANGELO,75,75103000.0,24,24175000,7,7,,,CEEE,CEEE,Fluviométrica
282554170,75288100,,75288100,CGH IJUIZINHO JUSANTE,-28.4356,-54.2889,250.0,2023-03-23T03:00:00.000+0000,7,7 - Rio Uruguai,"75 - RIOS URUGUAI,IJUI E OUTROS",RIO IJUIZINHO,RIO GRANDE DO SUL,ENTRE-IJUIS,75,75103000.0,24,24068200,7,7,2016-07-13T01:00:00.000+0000,2024-05-29T04:00:00.160+0000,CEEE,CEEE,Fluviométrica
282454181,75291000,,75291000,PCH IJUIZINHO CERMISSÕES BARRAMENTO,-28.4006,-54.3125,,2013-05-27T03:00:00.000+0000,7,7 - Rio Uruguai,"75 - RIOS URUGUAI,IJUI E OUTROS",RIO IJUIZINHO,RIO GRANDE DO SUL,ENTRE-IJUIS,75,75103000.0,24,24068200,168,168,2015-02-05T16:00:00.000+0000,2024-05-30T09:00:00.387+0000,CERMISSÕES,CERMISSÕES,Fluviométrica
234446070,80245000,,,PCH ITATINGA CAMARA D''ÁGUA,-23.7444,-46.1275,730.0,,8,"8 - Atlântico, Trecho Sudeste","80 - RIOS ITAPANHAU,ITANHAEM E ....",RIO ITATINGA,SÃO PAULO,BERTIOGA,80,80501300.0,21,21064500,219,219,,,CODESP,CODESP,Fluviométrica
235246250,80360400,,80360400,UHE HENRY BORDEN EXTERNA,-23.8772,-46.4472,2.0,2024-01-04T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste","80 - RIOS ITAPANHAU,ITANHAEM E ....",RIO CUBATÃO,SÃO PAULO,CUBATÃO,80,80400500.0,21,21136000,84,84,2015-01-01T06:00:00.000+0000,2024-05-28T11:00:00.000+0000,EMAE,EMAE,Fluviométrica
245349350,81018900,,81018900,CGH PAINA II BARRAMENTO,-24.8886,-49.5919,657.0,2022-06-01T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",81 - RIO RIBEIRA DO IGUAPE,RIO SOCAVÃO,PARANÁ,CASTRO,81,81105000.0,22,22049000,262,262,2013-10-28T12:00:00.000+0000,2024-05-30T12:00:00.517+0000,SENGES,SENGES,Fluviométrica
235647110,81491080,,81491080,UHE FRANÇA BARRAMENTO,-23.9406,-47.1944,642.0,2014-08-21T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",81 - RIO RIBEIRA DO IGUAPE,RIO JUQUIÁ,SÃO PAULO,JUQUITIBA,81,81501000.0,21,21264000,137,137,2015-03-20T20:00:00.000+0000,2024-05-28T13:00:00.000+0000,CBA,CBA,Fluviométrica
240047151,81495080,,81495080,UHE FUMAÇA BARRAMENTO,-24.0075,-47.2639,533.0,2014-08-21T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",81 - RIO RIBEIRA DO IGUAPE,RIO JUQUIÁ,SÃO PAULO,IBIUNA,81,81501000.0,21,21199000,137,137,2015-03-20T20:00:00.000+0000,2024-05-28T13:00:00.000+0000,CBA,CBA,Fluviométrica
240147210,81496080,,81496080,UHE BARRA BARRAMENTO,-24.025,-47.3567,404.0,2014-09-09T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",81 - RIO RIBEIRA DO IGUAPE,RIO JUQUIÁ,SÃO PAULO,TAPIRAÍ,81,81501000.0,21,21536000,137,137,1970-01-01T00:00:00.000+0000,2024-05-28T13:00:00.000+0000,CBA,CBA,Fluviométrica
